resp_id,cty,cons_trt,info_trt,prefer_prop,asylum_home,ideo_scale,know_index,female,age,emp_status,employed,eisced,inc_decile
R_2fMUvVnvv1EONDv,France,1,1,0,-2,5,2,1,41,1. Paid employee,1,5,4
R_292iiT1QtwHgwXH,Spain,1,1,0,1,5,1,0,61,2. Self-employed,1,7,2
R_bJdFaIAhTGQzvQF,France,0,0,0,-1,5,1,1,47,1. Paid employee,1,3,7
R_09DLAHqh34HG9JX,France,1,0,1,-1,5,1,1,44,1. Paid employee,1,4,7
R_0BqzRKNz8WTTogJ,Netherlands,0,1,1,0,8,1,1,44,"5. Unemployed, not searching",0,3,6
R_dcETnB2N1F5HrTf,United Kingdom,0,0,1,-2,5,1,1,36,1. Paid employee,1,4,7
R_dcBj5JN0RIibg2x,Hungary,1,0,1,-1,5,2,1,22,3. Student,0,4,1
R_3xxGwf3VWsGMaaN,Hungary,1,1,1,0,5,2,1,23,"4. Unemployed, searching",0,6,10
R_5b6RopZh3c9mD0F,Norway,1,0,0,0,5,1,0,37,1. Paid employee,1,2,4
R_bIREoZRGHoUhJoF,Hungary,0,0,1,-1,5,1,1,22,3. Student,0,6,10
R_0V8va53Jba6HTuZ,Hungary,0,1,1,-1,6,2,1,20,3. Student,0,4,6
R_bsFpP7DS56gyszb,Hungary,1,1,1,2,5,3,1,20,3. Student,0,6,9
R_0PuKZzfoGcoitBb,Netherlands,1,1,1,0,5,1,1,39,1. Paid employee,1,3,5
R_d6yB5B9GP0VPhyJ,France,0,1,1,-2,5,2,1,57,1. Paid employee,1,3,6
R_1O0z1zVqo2OjnA9,France,0,1,1,1,2,3,1,45,1. Paid employee,1,7,9
R_djbC2myffIJZrdH,Spain,0,1,1,1,3,2,1,65,"4. Unemployed, searching",0,7,1
R_726203vYqb5jDsF,Germany,0,0,0,-1,4,2,1,21,1. Paid employee,1,3,5
R_4P0WcyPmyIOtYy1,France,0,0,1,-2,5,1,1,42,1. Paid employee,1,4,4
R_8ArM4TK2wlLz7Br,Czech Republic,0,0,0,-2,5,1,0,44,1. Paid employee,1,3,6
R_3t9eVav0hVKug4t,Spain,0,1,1,0,4,2,1,61,1. Paid employee,1,5,4
R_1zVTWKj1GnsJqmN,Spain,1,0,0,1,7,1,0,57,7. Retired,0,6,7
R_6Kkwnr0S7KGFziB,Switzerland,0,1,1,0,2,1,1,40,"4. Unemployed, searching",0,5,3
R_3r3wJx4roKxpyEB,Austria,1,1,1,-2,5,2,1,47,1. Paid employee,1,3,1
R_2gjkNAm1D3u1dXL,Spain,1,1,1,0,3,2,1,53,1. Paid employee,1,5,4
R_1LCrFKFjUDiumhv,France,1,1,0,-2,8,2,1,59,8. Working at home,0,5,7
R_b46McVUVCv3KnxH,Hungary,0,1,1,0,5,3,1,24,3. Student,0,6,1
R_9ELRhoTwVSlYBg1,United Kingdom,0,0,1,-1,5,0,1,31,8. Working at home,0,4,2
R_3aaFHnA0xisOj7T,Germany,1,0,1,0,3,1,1,24,3. Student,0,5,8
R_cIVLU6QSo9JlSLz,France,1,1,0,-2,10,1,1,43,1. Paid employee,1,4,2
R_7VRrrqr2PHTL3Nz,France,0,0,1,0,7,2,1,58,1. Paid employee,1,7,10
R_7apOmcYEHAHMb3f,Switzerland,1,1,1,1,3,2,0,22,3. Student,0,5,7
R_0PMdXbNcOA35TLv,France,0,0,1,0,5,2,1,59,1. Paid employee,1,4,7
R_8IcYrKfmhGerjgN,United Kingdom,1,0,1,1,2,2,1,36,1. Paid employee,1,7,9
R_0DOdaaPE7UJ9aNn,France,1,1,0,-2,4,2,1,42,2. Self-employed,1,4,1
R_26lkEaTdoztTmMR,Spain,0,0,1,0,3,2,0,64,6. Chronic illness or permanent disability,0,3,5
R_8ubD5rfsFb1WEjb,Switzerland,0,0,0,2,5,2,0,27,1. Paid employee,1,5,6
R_0qBILU1v4FbFnhz,France,0,1,1,-2,5,2,1,57,8. Working at home,0,3,5
R_1ByydEsGPIRBCux,France,0,1,1,0,10,1,1,46,2. Self-employed,1,3,1
R_0dBemSOz85OL2Zf,France,1,1,1,-1,5,2,1,45,"5. Unemployed, not searching",0,3,1
R_8wXCIYU6Jnl1Rg9,Germany,1,0,1,1,2,1,1,26,3. Student,0,5,1
R_esoIXhlh3vPODjL,France,1,1,1,-2,5,1,1,55,8. Working at home,0,5,9
R_8xhlj1ysFlTWbZP,Czech Republic,0,0,0,0,9,2,0,37,1. Paid employee,1,7,2
R_bgrfxJQV49vH4GN,Spain,1,1,1,-1,7,2,0,69,7. Retired,0,7,1
R_egp68PbKZP3D5el,Germany,0,1,1,0,3,2,1,21,3. Student,0,5,4
R_0qa2dJVO3CageRT,Spain,1,1,1,0,2,1,0,61,"4. Unemployed, searching",0,3,1
R_cOviIARA247INvf,France,1,1,0,-2,5,1,1,58,7. Retired,0,6,5
R_a3lbkRF4kUBEOHz,Netherlands,0,0,1,0,3,2,1,49,8. Working at home,0,7,6
R_bJUo1OPIVp9rXaR,Austria,0,0,1,-2,5,3,1,51,1. Paid employee,1,7,8
R_9Y3BCXduZEkqiXz,France,0,0,1,-2,8,2,1,46,8. Working at home,0,5,2
R_9AzbG1evbBUxo3P,Spain,1,0,1,1,5,2,1,65,7. Retired,0,5,3
R_aWCaM5YXaNFJq85,Hungary,0,0,0,-2,5,1,1,23,1. Paid employee,1,6,8
R_9XKtxxTCMSMS5fv,Hungary,1,1,1,-2,10,0,1,24,1. Paid employee,1,4,2
R_2tpR5s7HO3Z4zHv,France,0,0,1,-1,5,2,1,56,1. Paid employee,1,3,7
R_9S6n2II4nDQxsk5,Spain,1,0,1,-2,6,2,1,42,1. Paid employee,1,7,6
R_ezFuTOQpvcyjHuJ,France,0,1,1,1,7,2,1,41,8. Working at home,0,4,7
R_9Y1HiTsAQoN6ttb,Norway,0,0,1,0,6,1,0,46,1. Paid employee,1,6,5
R_cSKQc3DTeZGxSzr,Italy,0,0,1,-1,2,2,0,67,7. Retired,0,4,5
R_cSyJ5eJgokZiMbX,Switzerland,1,1,1,-1,7,3,1,44,8. Working at home,0,4,3
R_em4FB33Iv7qA8bX,Switzerland,1,0,1,-1,4,2,1,23,3. Student,0,5,8
R_6S6913M5XcYAICx,France,0,0,1,1,6,1,1,46,1. Paid employee,1,5,8
R_5w419qXKC0NNUah,Czech Republic,1,1,1,-1,5,2,0,23,1. Paid employee,1,4,4
R_9RVLqHdNPmGilDf,France,0,1,1,-2,5,2,1,50,1. Paid employee,1,3,8
R_9LcMJRANGXBPDTv,France,0,1,1,-1,7,2,1,42,1. Paid employee,1,7,9
R_9WDrn4FBIX9pvsV,Spain,1,1,0,-2,2,1,0,63,"4. Unemployed, searching",0,3,2
R_7ai7kETdhsghO7P,France,1,0,1,1,3,2,1,50,"4. Unemployed, searching",0,3,5
R_08K8nf3CcxYRAZn,United Kingdom,1,1,0,-1,4,1,1,37,1. Paid employee,1,6,4
R_bEC0BnkgZdld87b,France,1,1,1,1,3,2,1,41,1. Paid employee,1,7,9
R_ag9FGrKcYJCkUux,France,0,0,0,1,0,1,1,42,1. Paid employee,1,7,1
R_bHk1tJDTN6a6JpP,France,0,0,1,-1,5,2,1,58,7. Retired,0,3,3
R_d9Zipg3HuMK8Etv,Hungary,0,0,1,-2,5,2,1,21,"4. Unemployed, searching",0,2,7
R_cUfas5BU0n7wmep,Switzerland,0,0,1,-1,5,1,0,19,2. Self-employed,1,2,7
R_cXR3soCMqIluwex,Norway,0,1,1,1,3,2,1,44,6. Chronic illness or permanent disability,0,6,3
R_1H5m2jU6VcwWn8F,Austria,1,1,1,-2,6,3,0,55,1. Paid employee,1,7,9
R_djcrDfRJHDJzULb,France,1,0,1,0,5,2,1,48,1. Paid employee,1,4,8
R_cI3YMs90Lqui6Hj,Hungary,1,0,1,0,1,3,1,24,3. Student,0,6,6
R_esWcaEpzBItFwpf,Austria,0,1,1,-1,5,1,0,46,1. Paid employee,1,3,9
R_9tBnJrBQ7XQRNnn,France,1,0,0,-2,5,2,1,59,7. Retired,0,4,9
R_8DkxY1fmNyEmj9r,Spain,0,1,0,2,1,1,0,56,1. Paid employee,1,2,6
R_5dKHJLur7Mjs4It,Spain,1,0,0,0,8,2,0,62,1. Paid employee,1,2,7
R_8jZdC3VDP7wW0wl,France,0,1,1,0,5,1,1,49,1. Paid employee,1,5,3
R_6sX4VLaT6UrckjH,Norway,1,0,1,-1,6,1,1,44,"4. Unemployed, searching",0,3,4
R_aWsKYldEcFTJzVz,Spain,1,0,1,1,2,2,0,47,1. Paid employee,1,5,8
R_3jwd19MUpklA2CV,Spain,0,0,1,-2,10,2,0,68,7. Retired,0,7,10
R_aWVVl3FtNgAxbCd,Hungary,1,0,0,-1,5,2,1,19,3. Student,0,2,9
R_9F7AmBG6Z7uPUMZ,Czech Republic,1,1,1,0,5,1,0,41,2. Self-employed,1,4,5
R_dhyOc2WbQ9nTVyJ,Spain,1,0,0,-1,5,1,1,62,1. Paid employee,1,7,4
R_3O725bTyirg9x4h,France,1,0,1,-2,4,1,1,56,8. Working at home,0,5,6
R_0JLxvSyyrzK0GPz,Hungary,1,1,1,-2,7,2,1,22,1. Paid employee,1,2,8
R_9viRisBI8j5FNB3,France,0,0,1,1,3,1,1,56,1. Paid employee,1,4,8
R_e4cw5Y26It09uEB,France,0,0,1,-2,5,2,1,41,8. Working at home,0,4,7
R_e8ISHPGub6qq9Pn,France,0,0,1,-1,5,1,1,42,"4. Unemployed, searching",0,5,1
R_8ii60aDDutkiLU9,Spain,0,1,1,1,2,0,1,69,7. Retired,0,7,2
R_doFCL6vnKzSvW1T,Germany,1,1,1,-1,5,2,1,27,3. Student,0,NA,1
R_06zdzYUYSZhnuUB,France,0,1,0,0,4,1,1,53,1. Paid employee,1,3,5
R_9zTsuO2bdTd6xGR,Hungary,1,1,1,1,0,3,1,21,3. Student,0,4,9
R_8HsilCoQlaLOcwl,Spain,0,0,1,2,3,2,0,69,7. Retired,0,6,9
R_71xDR7r9d2dBAI5,Spain,1,0,0,0,4,2,0,76,7. Retired,0,5,10
R_bluanwS5EcBwjZ3,France,0,0,1,-2,5,2,1,43,1. Paid employee,1,4,4
R_eXM3yDUtVZqzA4R,Germany,0,0,1,1,4,2,1,20,3. Student,0,5,1
R_a5Wt20dR38J6uNL,Germany,0,0,1,0,5,1,1,24,3. Student,0,5,2
R_b2boQ1IqRpYInat,France,1,0,0,-1,3,3,1,49,1. Paid employee,1,5,8
R_cuSzLljbaYozycd,Norway,0,1,0,-2,8,0,0,46,6. Chronic illness or permanent disability,0,2,3
R_6SyRfk3TwGaz0rj,Czech Republic,1,1,0,-2,5,3,0,36,2. Self-employed,1,3,4
R_8G4qKOIQZSXI3LD,Norway,0,0,1,1,0,1,0,39,1. Paid employee,1,3,3
R_40HyACFN6FHRbKJ,Spain,1,0,1,1,5,2,0,61,7. Retired,0,4,9
R_3slItW0yJcYaPml,Switzerland,1,0,1,0,2,1,1,42,1. Paid employee,1,5,7
R_6gPP63TMawiEgUR,Norway,0,1,1,0,7,1,0,41,7. Retired,0,3,1
R_e2NwLazuk61OMwB,Spain,0,0,1,1,6,2,1,66,7. Retired,0,1,1
R_72tZNrVQb4k6XSl,Czech Republic,1,0,1,1,7,1,0,23,3. Student,0,5,4
R_3t5c8b6TglwOl7f,Czech Republic,0,0,0,0,7,3,0,39,2. Self-employed,1,5,9
R_3t2nosYT4X8iZTf,Spain,1,1,0,1,0,2,1,50,1. Paid employee,1,3,6
R_aahNP8AdE5mZ2Fn,Czech Republic,0,1,1,1,1,2,0,40,1. Paid employee,1,4,1
R_37xUlTAtmACIWkB,Spain,0,1,1,1,4,2,0,65,2. Self-employed,1,7,7
R_3jTJf8V8zo71yjr,Czech Republic,1,0,0,-1,2,1,0,37,1. Paid employee,1,3,3
R_8hNRLg5IYsrKYvP,United Kingdom,0,1,0,1,4,2,1,34,1. Paid employee,1,7,8
R_e4XgK0TkixvCLv7,Czech Republic,0,1,1,-1,3,2,0,40,1. Paid employee,1,3,7
R_3WdfEb8o8JYE5CZ,Spain,0,1,0,1,6,2,1,42,1. Paid employee,1,7,7
R_3sYGPL9cwm1ox1j,France,1,1,1,0,6,2,1,43,1. Paid employee,1,7,4
R_7R32gYC93evfvkp,Spain,1,0,1,0,7,2,1,44,1. Paid employee,1,7,10
R_0N8kyh6ciENPc57,Germany,0,1,1,-2,5,0,1,27,1. Paid employee,1,5,8
R_1UhU32Zjx7I0NNz,France,1,0,1,-1,5,1,1,49,1. Paid employee,1,3,2
R_4PGUQfQMiOVD72R,France,1,0,1,-1,5,1,1,45,1. Paid employee,1,4,3
R_0JoRxFTwXD167eB,Austria,1,0,1,-2,5,2,0,51,2. Self-employed,1,3,6
R_57S9JMwznEttGLP,Norway,1,1,1,-2,8,2,0,43,1. Paid employee,1,3,6
R_bj59crAN5SzRpXL,Germany,1,1,1,1,5,2,1,28,1. Paid employee,1,6,3
R_dba0P9fBotWaYGp,Spain,0,0,0,-1,10,0,0,61,7. Retired,0,1,1
R_3WBLWjy1wdSM3zv,Norway,0,1,1,1,7,2,0,49,1. Paid employee,1,4,7
R_eJobW7uGbBYJwqx,Spain,0,0,1,2,5,3,1,62,7. Retired,0,3,9
R_9nTaJMcA8y8lKxn,Spain,0,1,1,1,3,2,0,62,1. Paid employee,1,5,9
R_8e76Z5Ngy8mzvxz,Spain,0,0,1,2,0,1,0,67,2. Self-employed,1,6,5
R_26quvNzp3H2jfMx,France,0,1,0,0,5,1,1,46,8. Working at home,0,3,2
R_80rIovbzwlfg3cx,France,0,0,1,-2,5,2,1,41,"4. Unemployed, searching",0,4,4
R_6f0To6cWK2Xs7tP,Spain,0,0,1,-1,6,1,0,62,1. Paid employee,1,2,4
R_2sZuVwicicYAzWJ,France,1,1,0,0,7,2,1,49,8. Working at home,0,5,4
R_2i4HYowmtNe8f5P,Germany,1,1,0,-1,2,1,1,18,1. Paid employee,1,NA,1
R_aatrIMK6UUSaZXn,Spain,1,0,1,1,3,2,0,69,7. Retired,0,2,6
R_8CvoJwfyHh09u6x,Spain,1,0,1,1,0,2,1,61,1. Paid employee,1,7,8
R_9ZyCrbvJRKBbAwt,Italy,1,0,0,-1,9,2,0,69,7. Retired,0,3,5
R_1Ngz3PVHiSLpVBz,France,1,0,0,-1,8,1,1,42,1. Paid employee,1,5,9
R_0DFT5a7rzIbs7fn,Spain,0,0,1,-2,4,1,0,64,7. Retired,0,2,5
R_5BdiYUY9GShKo0B,Spain,1,0,1,2,4,2,0,68,7. Retired,0,6,10
R_cIkU158U1oSi7xX,Norway,1,1,1,0,5,2,0,34,1. Paid employee,1,4,3
R_d1oKi82Rj07F3F3,Spain,0,1,1,2,2,2,0,68,7. Retired,0,6,8
R_dbBQwkM9eKJTffL,Switzerland,0,1,1,0,3,2,0,57,1. Paid employee,1,6,9
R_cTufSStTDGTzOCh,Norway,0,0,0,-2,5,1,0,37,1. Paid employee,1,6,5
R_dhzjqwucYXzSAId,Spain,1,0,0,0,7,2,1,56,1. Paid employee,1,7,9
R_1TR7AHtjEVSWXLD,France,1,0,1,0,3,2,1,41,"4. Unemployed, searching",0,4,7
R_0IKrcPhlnuqCvsN,Spain,0,0,1,1,4,2,0,61,7. Retired,0,2,4
R_42zgOAGss5aLpel,France,0,1,1,-1,8,1,1,47,1. Paid employee,1,3,2
R_2sfzuIDrMfWk8Yt,Switzerland,0,0,0,-1,5,1,0,49,1. Paid employee,1,4,5
R_0fiNrLCZy7nAnYh,United Kingdom,0,1,0,0,5,0,1,37,1. Paid employee,1,1,7
R_a2xwAAjFxhOMMGV,United Kingdom,0,1,1,0,4,1,1,30,1. Paid employee,1,6,1
R_8kMl89Bm4MPYZ4F,Spain,0,1,1,2,0,2,0,62,"4. Unemployed, searching",0,7,3
R_e2GarRTuIE1wKeV,Spain,1,1,1,-1,1,3,1,62,"5. Unemployed, not searching",0,3,8
R_5AqZpiepZ0tfZGJ,Germany,0,1,0,1,5,2,1,25,1. Paid employee,1,5,7
R_5i38x5ckImiTB4N,Austria,0,0,0,-2,5,2,1,45,1. Paid employee,1,2,3
R_bduaUZnRYADmjul,Spain,0,1,1,2,0,3,0,64,2. Self-employed,1,7,10
R_cAY2vWnsNmd3xDT,Norway,1,0,1,-2,5,1,0,40,1. Paid employee,1,3,9
R_cLUn3JlVKgE2iI5,Spain,0,1,1,1,0,2,0,68,7. Retired,0,1,2
R_3PmHtbY1zRtofel,Spain,0,0,0,1,0,2,1,58,1. Paid employee,1,3,8
R_40Hm9WO4qlN7kCF,Spain,1,0,1,-1,1,1,1,62,8. Working at home,0,4,8
R_bsb2H91gIDM0GYl,Norway,1,1,1,1,1,2,0,30,1. Paid employee,1,7,6
R_aXkIBNmftI0SiPP,Switzerland,0,0,1,-2,5,1,0,39,8. Working at home,0,4,2
R_5vHlsZ9o9g4ZS85,Norway,0,0,1,-1,5,1,0,36,1. Paid employee,1,5,9
R_0kybxnz1VnRN6Yt,Germany,1,1,1,1,5,2,1,29,1. Paid employee,1,6,5
R_9HntIPPdwj4Lg57,Norway,1,1,1,0,5,2,1,39,6. Chronic illness or permanent disability,0,1,2
R_eEzukBxHlCFfMLH,United Kingdom,1,1,0,0,5,1,1,36,"4. Unemployed, searching",0,6,3
R_dmSsMpLeAKMbzJb,Spain,0,0,1,1,3,2,1,68,8. Working at home,0,1,5
R_9LDzYpd6PMxJvmJ,Austria,0,1,1,0,4,1,0,42,1. Paid employee,1,7,6
R_5iJsUDvBNC9XX7f,Spain,0,0,1,2,0,2,1,68,7. Retired,0,6,4
R_etvn2EdyGouGyQR,Spain,1,0,1,1,6,1,0,61,1. Paid employee,1,6,4
R_6DJVavnpN9xTBAx,Austria,0,0,0,-1,4,3,0,44,1. Paid employee,1,3,3
R_5z19cd0matoL75H,Spain,1,1,0,-2,6,1,0,62,"5. Unemployed, not searching",0,2,1
R_9XOeXRrT2agfcc5,Austria,1,1,1,-2,6,1,0,42,1. Paid employee,1,3,7
R_ehfXfqIl39EtMZD,Spain,0,0,0,0,8,1,0,67,7. Retired,0,1,1
R_8qNdkgePGZmKSlD,Germany,0,1,0,-1,7,1,1,20,1. Paid employee,1,5,1
R_3XbfeCc3n2lrCT3,Spain,0,1,1,0,6,1,0,60,7. Retired,0,6,7
R_3a2SBQBj6iy3f9P,Austria,1,0,1,-2,5,1,1,45,6. Chronic illness or permanent disability,0,2,7
R_8oCC9ZFmZIAZOmN,Austria,0,1,1,-2,7,3,1,55,1. Paid employee,1,2,2
R_9tN2ksr2vkmYYUB,Spain,1,1,0,-2,4,1,0,68,7. Retired,0,1,3
R_cxbdVB1CBWXWLEp,Spain,1,0,0,-2,6,3,0,63,2. Self-employed,1,7,6
R_9Xo8Pa43ZdvTt2t,Spain,0,1,1,0,7,3,0,63,"4. Unemployed, searching",0,6,6
R_2twZxuoYLEnOZIF,Spain,1,0,0,0,0,1,0,62,6. Chronic illness or permanent disability,0,6,5
R_9nuo7JLzO2p48NT,Germany,0,1,1,0,3,2,1,29,1. Paid employee,1,5,7
R_cCKcJRBIqeyZx3L,Austria,1,0,1,1,3,1,0,45,1. Paid employee,1,7,4
R_a5CJzlADSjD8jOJ,Spain,1,1,0,0,2,2,0,61,7. Retired,0,2,7
R_9TOQDEg3h2LpGFD,Spain,1,0,0,1,3,1,1,65,"5. Unemployed, not searching",0,2,7
R_bsmSetzjhH2FKXH,Austria,0,0,1,-1,4,2,0,56,1. Paid employee,1,3,2
R_3xGwz27jOBgs1AF,Spain,0,0,0,0,1,2,0,42,"4. Unemployed, searching",0,4,1
R_afLeb1eTQPIZlJP,Germany,0,1,0,-1,5,1,1,24,1. Paid employee,1,2,2
R_dm0qEWjAeStdOPr,Spain,1,1,1,0,4,0,1,67,7. Retired,0,2,2
R_cwjTCkaqw2ynpIN,Norway,0,0,1,-1,1,1,0,34,1. Paid employee,1,4,3
R_4ZK5a9yrDGTV2Ml,Germany,0,0,1,0,4,2,1,24,1. Paid employee,1,5,10
R_6Ql4Zp4RNIK3XCZ,Norway,1,1,1,0,7,1,0,38,1. Paid employee,1,4,7
R_8ex6h8OqaDHUKtn,Austria,0,1,0,-2,10,0,1,53,6. Chronic illness or permanent disability,0,3,1
R_cFK6A0Oi4n2Fmp7,Austria,1,0,0,-2,4,3,0,42,"4. Unemployed, searching",0,3,7
R_9REWHw8gRlbhzFz,Austria,0,1,1,0,5,2,1,40,1. Paid employee,1,3,2
R_87VShHUH1wLDL0N,Spain,0,1,0,2,5,2,0,49,2. Self-employed,1,7,5
R_aXzyi2dDRMNl5hb,Germany,1,0,1,0,4,2,1,29,3. Student,0,3,6
R_3IQWvQ9DEEemqq1,Spain,1,1,1,-2,4,2,0,61,1. Paid employee,1,1,9
R_7QljbkYYmD0mlFP,Spain,1,1,1,0,5,2,0,66,7. Retired,0,2,1
R_6xo7EnEVLNgfaHH,Norway,1,0,1,2,3,3,0,31,1. Paid employee,1,7,9
R_1SqueJvcOZWVy8R,Spain,1,0,0,-1,5,2,1,64,1. Paid employee,1,6,NA
R_eX9popJxsjGyQol,Germany,0,1,0,0,5,0,1,25,8. Working at home,0,5,6
R_bgbkN8Xr2ysn06F,Spain,1,0,0,0,5,2,0,45,1. Paid employee,1,5,4
R_9KRmtev6O57oSZT,Austria,1,1,0,-2,10,3,0,43,6. Chronic illness or permanent disability,0,7,3
R_0iTil1ayUTtLRWd,Germany,0,0,1,0,6,1,1,26,3. Student,0,6,1
R_ehe0tulOzzk6US1,Germany,1,1,0,-2,7,2,1,19,3. Student,0,5,8
R_4IWttSXzWWb3YWh,Austria,0,1,1,-1,6,1,0,44,1. Paid employee,1,3,5
R_8dYKKYLM3S1l0VL,Spain,0,0,1,0,5,2,0,65,6. Chronic illness or permanent disability,0,4,4
R_0BWoPjTqRKfUgXH,Spain,1,0,0,-2,5,3,0,63,7. Retired,0,5,1
R_6yc8lMDRQPAUM4d,Spain,1,1,1,1,2,2,1,62,7. Retired,0,7,6
R_0U0eY1QJ1hukihv,Germany,0,0,1,0,4,1,1,29,3. Student,0,5,1
R_bKuguBOxpBNlrCZ,Austria,1,0,1,-1,5,2,1,43,1. Paid employee,1,5,6
R_3CMvXnPJgVEIPtj,Spain,0,1,0,0,7,2,0,62,1. Paid employee,1,7,9
R_6nyUP74T7UlEtzD,Spain,0,1,1,2,0,2,0,62,"4. Unemployed, searching",0,2,1
R_6SxT53EhMQ11wsl,Spain,0,0,1,-1,9,1,0,64,1. Paid employee,1,5,5
R_0DjSEtMqrPuB3Kt,Spain,0,0,1,2,3,2,0,63,7. Retired,0,7,9
R_egkCw8El65hxP93,Spain,0,0,1,0,6,2,1,68,7. Retired,0,2,6
R_eljkJy5TG7kUG0t,Spain,0,1,1,1,7,3,1,60,8. Working at home,0,2,5
R_0vLby8QnucXPiPH,Italy,0,1,0,-1,5,0,1,20,3. Student,0,4,2
R_82nO7ngI5m68DSl,Germany,0,1,0,-2,5,2,1,29,1. Paid employee,1,NA,3
R_8uGYS3DXF5vU3t3,Spain,1,0,0,2,5,2,0,63,7. Retired,0,5,5
R_082v8VdZtgHnkyx,Germany,1,0,0,0,5,2,1,24,3. Student,0,6,1
R_8krxt9wUDUl3Wex,Spain,1,0,0,0,9,2,0,62,7. Retired,0,5,4
R_6PuMMGRoblH0Ksl,Germany,0,1,1,-2,7,2,1,28,1. Paid employee,1,6,8
R_9WSoBhQ5hEC9Ekl,Austria,1,0,0,-1,3,3,0,44,1. Paid employee,1,5,5
R_a5FEGadwnTCZsnb,Spain,0,0,1,2,8,1,1,50,"4. Unemployed, searching",0,5,2
R_eQZsKjgDssmosXb,Austria,1,1,1,-2,7,2,1,57,1. Paid employee,1,3,2
R_8ca53Zy1aXqPM45,Germany,0,0,0,2,6,1,1,27,3. Student,0,5,10
R_3xxEuA2osSylBcN,Germany,1,1,1,0,5,1,1,23,3. Student,0,5,1
R_bwpPcJRSRNuiPhb,Germany,0,0,1,1,3,3,1,22,3. Student,0,5,1
R_4TvPvVjNRdnKSih,Spain,0,1,0,1,4,1,1,44,8. Working at home,0,6,8
R_400EzBkViQ2f3Ol,Spain,0,1,1,1,4,2,0,60,1. Paid employee,1,4,1
R_5nan1lUHFgD0UT3,Spain,0,0,1,0,3,2,1,50,1. Paid employee,1,5,6
R_1NUwWlmT491DJ65,Spain,1,1,1,0,6,2,1,68,8. Working at home,0,1,2
R_3HLlUGPrtEv7krj,Spain,1,1,1,1,5,0,1,68,7. Retired,0,6,2
R_eDvT74qjtwM8qPz,Spain,1,0,1,1,1,2,1,61,7. Retired,0,7,6
R_0qEKWzyvGFnNnKt,Spain,0,1,1,1,2,1,0,61,"4. Unemployed, searching",0,6,6
R_9QQvNZGEtgAoEVT,Spain,1,0,0,0,5,3,0,62,1. Paid employee,1,2,10
R_ex4irZYjWWeZK3X,Spain,1,0,0,-2,10,2,0,67,2. Self-employed,1,2,10
R_9sNsP2QaKatORFz,Spain,0,0,1,0,2,1,0,69,7. Retired,0,4,4
R_cYIKAltSd4W2zLD,Spain,0,1,1,0,5,1,0,66,1. Paid employee,1,1,5
R_6sPriYVsErE7Rjf,Spain,0,1,1,1,0,2,0,64,"4. Unemployed, searching",0,1,1
R_0OFrEQnKKCmtIah,Spain,1,0,1,2,3,2,0,66,7. Retired,0,6,9
R_8p71XlV7VMf5sCV,Spain,0,0,1,2,3,2,1,63,1. Paid employee,1,2,9
R_6Xa0nhWHzTWCstv,Sweden,0,1,1,0,1,3,0,68,7. Retired,0,6,9
R_8dFnPNNRu9vNZK5,Spain,1,1,0,-1,6,2,0,64,7. Retired,0,6,6
R_5vx0Djg9SAIhdHf,Austria,0,0,1,-2,5,3,1,42,1. Paid employee,1,5,1
R_0d0ZeXhj5fZr4z3,Spain,1,1,0,1,4,3,0,64,1. Paid employee,1,7,9
R_74GiE93iLSPvHLv,Spain,0,1,1,1,7,2,0,67,7. Retired,0,6,2
R_1S2TQWNxzu9Javj,Austria,0,0,1,-2,5,3,1,45,1. Paid employee,1,5,5
R_a31ZioIDvcba6Wx,Austria,1,0,1,0,2,2,1,52,2. Self-employed,1,3,7
R_b2SG6OKjdOnZmsZ,Spain,1,1,0,2,2,1,0,68,7. Retired,0,3,6
R_3DeacPghUCZHJLn,Spain,0,0,1,1,4,2,0,69,7. Retired,0,7,7
R_9vOmKuM2qmhcD1r,Spain,1,0,1,0,3,3,0,63,"4. Unemployed, searching",0,1,8
R_6MtaFY9in13KzD7,Spain,0,1,1,0,1,2,0,62,7. Retired,0,5,7
R_3QPOnvcY4hPI3f7,Spain,1,1,0,0,5,2,1,50,1. Paid employee,1,7,9
R_7VA0bx21lU8yDiZ,Spain,0,0,1,2,0,2,0,66,1. Paid employee,1,7,9
R_1YB9QB0l7YxXq05,Austria,1,1,1,1,2,1,1,51,1. Paid employee,1,5,4
R_1Yq3PxquGjhLMsB,Spain,0,0,0,-2,9,2,0,61,1. Paid employee,1,6,10
R_3dVdNI61WTvuVmd,Spain,0,1,1,2,3,2,1,65,8. Working at home,0,3,2
R_3kt3dBkT25rv0Cp,Spain,0,0,0,1,7,1,0,55,1. Paid employee,1,2,6
R_3k2oyHlowkdbv81,Spain,1,1,0,1,0,1,0,41,1. Paid employee,1,3,6
R_0TArCCTLaV9Mlxz,Austria,0,0,1,-2,5,2,1,53,1. Paid employee,1,7,9
R_38Gf5vGPxKuNibr,Spain,1,0,1,-2,3,1,0,61,"4. Unemployed, searching",0,1,1
R_eOITRpozayncfyt,Switzerland,1,1,0,-2,5,2,0,35,1. Paid employee,1,5,7
R_1Ssyv7xNrVuONSt,Switzerland,0,0,1,-1,5,3,0,58,1. Paid employee,1,5,7
R_8JsQhKcO1gfpN53,Spain,0,1,1,-1,2,2,0,60,1. Paid employee,1,4,7
